YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
2015,5,28,4,B6,61,N706JB,BOS,SJU,708,706.0,-2.0,25.0,731.0,239.0,240.0,209.0,1674,1100.0,6.0,1107,1106.0,-1.0,False,False,,,,,,
2015,1,2,5,WN,910,N7749B,PVD,MDW,1320,1318.0,-2.0,7.0,1325.0,165.0,168.0,154.0,842,1459.0,7.0,1505,1506.0,1.0,False,False,,,,,,
2015,8,3,1,AA,727,N764US,PIT,LAX,625,621.0,-4.0,12.0,633.0,317.0,306.0,286.0,2136,819.0,8.0,842,827.0,-15.0,False,False,,,,,,
2015,12,25,5,B6,417,N239JB,BOS,JFK,1340,1345.0,5.0,16.0,1401.0,77.0,78.0,53.0,187,1454.0,9.0,1457,1503.0,6.0,False,False,,,,,,
2015,11,17,2,AS,364,N479AS,SEA,OAK,1010,1015.0,5.0,21.0,1036.0,122.0,116.0,91.0,672,1207.0,4.0,1212,1211.0,-1.0,False,False,,,,,,
2015,10,20,2,B6,356,N309JB,12264,10721,1727,1723.0,-4.0,28.0,1751.0,92.0,104.0,71.0,413,1902.0,5.0,1859,1907.0,8.0,False,False,,,,,,
2015,3,5,4,UA,346,N816UA,LAX,ORD,10,2352.0,-18.0,11.0,3.0,245.0,213.0,198.0,1744,521.0,4.0,615,525.0,-50.0,False,False,,,,,,
2015,12,28,1,AA,442,N679AW,SEA,PHX,1800,1754.0,-6.0,48.0,1842.0,167.0,190.0,134.0,1107,2156.0,8.0,2147,2204.0,17.0,False,False,,17.0,0.0,0.0,0.0,0.0
2015,4,24,5,DL,63,N925DL,CVG,BOS,1605,1604.0,-1.0,11.0,1615.0,125.0,126.0,105.0,752,1800.0,10.0,1810,1810.0,0.0,False,False,,,,,,
2015,12,10,4,UA,539,N427UA,DCA,IAH,759,753.0,-6.0,15.0,808.0,209.0,181.0,162.0,1208,950.0,4.0,1028,954.0,-34.0,False,False,,,,,,
2015,12,3,4,DL,435,N709TW,JFK,SFO,700,657.0,-3.0,27.0,724.0,405.0,407.0,377.0,2586,1041.0,3.0,1045,1044.0,-1.0,False,False,,,,,,
2015,8,31,1,DL,710,N907DA,MLB,ATL,600,557.0,-3.0,19.0,616.0,89.0,98.0,69.0,442,725.0,10.0,729,735.0,6.0,False,False,,,,,,
2015,1,5,1,NK,511,N507NK,FLL,DTW,730,754.0,24.0,11.0,805.0,178.0,170.0,149.0,1127,1034.0,10.0,1028,1044.0,16.0,False,False,,16.0,0.0,0.0,0.0,0.0
2015,2,6,5,WN,452,N442WN,BWI,BNA,1255,1307.0,12.0,10.0,1317.0,120.0,103.0,88.0,587,1345.0,5.0,1355,1350.0,-5.0,False,False,,,,,,
2015,6,27,6,US,1875,N571UW,CLT,PBI,1625,1646.0,21.0,15.0,1701.0,115.0,101.0,81.0,590,1822.0,5.0,1820,1827.0,7.0,False,False,,,,,,
2015,7,15,3,NK,842,N621NK,MYR,ORD,1504,1631.0,87.0,11.0,1642.0,142.0,128.0,108.0,753,1730.0,9.0,1626,1739.0,73.0,False,False,,73.0,0.0,0.0,0.0,0.0
2015,9,14,1,WN,2841,N749SW,LAS,SEA,735,732.0,-3.0,12.0,744.0,155.0,146.0,128.0,867,952.0,6.0,1010,958.0,-12.0,False,False,,,,,,
2015,11,23,1,AA,1915,N973UY,FLL,CLT,1455,1450.0,-5.0,11.0,1501.0,119.0,114.0,96.0,632,1637.0,7.0,1654,1644.0,-10.0,False,False,,,,,,
2015,8,25,2,OO,6419,N919SW,DEN,ABQ,802,757.0,-5.0,13.0,810.0,80.0,70.0,51.0,349,901.0,6.0,922,907.0,-15.0,False,False,,,,,,
2015,1,8,4,MQ,3619,N602MQ,ORD,CWA,1925,,,,,64.0,,,212,,,2029,,,False,True,C,,,,,
2015,11,15,7,AA,1922,N712US,CLT,RIC,2230,2224.0,-6.0,20.0,2244.0,61.0,62.0,38.0,257,2322.0,4.0,2331,2326.0,-5.0,False,False,,,,,,
2015,8,25,2,EV,5799,N26549,JAN,IAH,1149,1213.0,24.0,17.0,1230.0,83.0,,,351,1515.0,7.0,1312,1522.0,,True,False,,,,,,
2015,4,7,2,WN,3786,N754SW,HOU,ATL,2045,2041.0,-4.0,8.0,2049.0,115.0,103.0,89.0,696,2318.0,6.0,2340,2324.0,-16.0,False,False,,,,,,
2015,4,27,1,OO,6448,N785SK,LAX,AUS,1935,1931.0,-4.0,13.0,1944.0,173.0,163.0,146.0,1242,10.0,4.0,28,14.0,-14.0,False,False,,,,,,
2015,6,30,2,AA,955,N3CCAA,RDU,MIA,615,613.0,-2.0,18.0,631.0,126.0,124.0,98.0,700,809.0,8.0,821,817.0,-4.0,False,False,,,,,,
2015,8,28,5,EV,4719,N13903,ORD,ALB,755,806.0,11.0,19.0,825.0,121.0,126.0,102.0,723,1107.0,5.0,1056,1112.0,16.0,False,False,,5.0,0.0,11.0,0.0,0.0
2015,5,8,5,AA,1004,N541AA,DFW,PSP,1015,1010.0,-5.0,12.0,1022.0,185.0,178.0,161.0,1126,1103.0,5.0,1120,1108.0,-12.0,False,False,,,,,,
2015,9,16,3,WN,167,N8630B,RDU,MDW,1725,1731.0,6.0,7.0,1738.0,125.0,103.0,90.0,632,1808.0,6.0,1830,1814.0,-16.0,False,False,,,,,,
2015,1,26,1,OO,4982,N585SW,SAN,LAX,1355,1430.0,35.0,8.0,1438.0,50.0,44.0,27.0,109,1505.0,9.0,1445,1514.0,29.0,False,False,,0.0,0.0,0.0,29.0,0.0
2015,3,18,3,EV,4311,N12145,ORD,RIC,2030,2030.0,0.0,16.0,2046.0,120.0,107.0,84.0,642,2310.0,7.0,2330,2317.0,-13.0,False,False,,,,,,
2015,7,30,4,AA,227,N3LRAA,ORD,SNA,1426,1421.0,-5.0,18.0,1439.0,256.0,256.0,227.0,1726,1626.0,11.0,1642,1637.0,-5.0,False,False,,,,,,
2015,9,15,2,WN,2908,N961WN,PHX,SMF,845,913.0,28.0,29.0,942.0,125.0,130.0,96.0,647,1118.0,5.0,1050,1123.0,33.0,False,False,,5.0,0.0,0.0,28.0,0.0
2015,11,21,6,F9,1408,N949FR,ATL,CLE,1305,1307.0,2.0,12.0,1319.0,108.0,86.0,69.0,554,1428.0,5.0,1453,1433.0,-20.0,False,False,,,,,,
2015,7,29,3,OO,5243,N128SY,MCI,ORD,1954,2020.0,26.0,14.0,2034.0,95.0,88.0,59.0,403,2133.0,15.0,2129,2148.0,19.0,False,False,,0.0,0.0,0.0,19.0,0.0
2015,10,7,3,B6,285,N296JB,14576,12478,1540,1531.0,-9.0,8.0,1539.0,80.0,70.0,55.0,264,1634.0,7.0,1700,1641.0,-19.0,False,False,,,,,,
2015,2,19,4,EV,4918,N713EV,MEM,MSP,1612,1613.0,1.0,24.0,1637.0,132.0,144.0,115.0,700,1832.0,5.0,1824,1837.0,13.0,False,False,,,,,,
2015,1,7,3,MQ,3622,N506MQ,DFW,ASE,1255,1408.0,73.0,15.0,1423.0,132.0,122.0,104.0,701,1507.0,3.0,1407,1510.0,63.0,False,False,,0.0,0.0,22.0,41.0,0.0
2015,2,22,7,AA,1231,N595AA,SJC,DFW,823,811.0,-12.0,11.0,822.0,207.0,197.0,173.0,1438,1315.0,13.0,1350,1328.0,-22.0,False,False,,,,,,
2015,8,8,6,WN,1511,N8667D,BUF,LAS,755,754.0,-1.0,7.0,801.0,285.0,277.0,266.0,1986,927.0,4.0,940,931.0,-9.0,False,False,,,,,,
2015,6,12,5,OO,2765,N506CA,PHX,FLG,1510,1503.0,-7.0,18.0,1521.0,49.0,50.0,27.0,119,1548.0,5.0,1559,1553.0,-6.0,False,False,,,,,,
2015,10,22,4,DL,2549,N3755D,10721,13487,1840,1837.0,-3.0,20.0,1857.0,196.0,195.0,170.0,1124,2047.0,5.0,2056,2052.0,-4.0,False,False,,,,,,
2015,12,8,2,WN,3814,N432WN,MSP,MKE,1400,1404.0,4.0,13.0,1417.0,70.0,64.0,46.0,297,1503.0,5.0,1510,1508.0,-2.0,False,False,,,,,,
2015,8,31,1,EV,2670,N684JW,DFW,TYR,1701,1701.0,0.0,20.0,1721.0,53.0,52.0,22.0,102,1743.0,10.0,1754,1753.0,-1.0,False,False,,,,,,
2015,2,3,2,AA,1435,N3LRAA,SFO,ORD,1225,1224.0,-1.0,13.0,1237.0,251.0,265.0,220.0,1846,1817.0,32.0,1836,1849.0,13.0,False,False,,,,,,
2015,6,28,7,OO,5323,N961SW,ORD,EAU,1707,1657.0,-10.0,22.0,1719.0,76.0,68.0,43.0,268,1802.0,3.0,1823,1805.0,-18.0,False,False,,,,,,
2015,11,12,4,WN,4089,N241WN,SJC,DEN,1330,1336.0,6.0,6.0,1342.0,145.0,133.0,122.0,948,1644.0,5.0,1655,1649.0,-6.0,False,False,,,,,,
2015,9,13,7,B6,2689,N805JB,LAS,SFO,2011,2220.0,129.0,23.0,2243.0,98.0,99.0,67.0,414,2350.0,9.0,2149,2359.0,130.0,False,False,,1.0,0.0,13.0,116.0,0.0
2015,4,5,7,B6,134,N231JB,SJU,MCO,1835,1827.0,-8.0,13.0,1840.0,191.0,180.0,163.0,1189,2123.0,4.0,2146,2127.0,-19.0,False,False,,,,,,
2015,7,14,2,WN,3205,N740SW,LAS,MDW,1440,1501.0,21.0,13.0,1514.0,220.0,193.0,176.0,1521,2010.0,4.0,2020,2014.0,-6.0,False,False,,,,,,
2015,3,24,2,OO,5370,N951SW,ORD,MBS,645,712.0,27.0,21.0,733.0,70.0,65.0,40.0,222,913.0,4.0,855,917.0,22.0,False,False,,0.0,0.0,22.0,0.0,0.0
2015,4,15,3,US,632,N675AW,PHX,JFK,2135,2153.0,18.0,14.0,2207.0,285.0,277.0,256.0,2153,523.0,7.0,520,530.0,10.0,False,False,,,,,,
2015,1,14,3,MQ,3201,N506MQ,ORD,BNA,2005,2102.0,57.0,40.0,2142.0,85.0,101.0,58.0,409,2240.0,3.0,2130,2243.0,73.0,False,False,,16.0,0.0,8.0,49.0,0.0
2015,9,13,7,OO,6211,N758SK,SAT,LAX,1733,1723.0,-10.0,18.0,1741.0,191.0,194.0,168.0,1211,1829.0,8.0,1844,1837.0,-7.0,False,False,,,,,,
2015,1,6,2,F9,745,N951FR,DEN,PHX,1235,1228.0,-7.0,11.0,1239.0,105.0,99.0,84.0,602,1403.0,4.0,1420,1407.0,-13.0,False,False,,,,,,
2015,5,6,3,DL,1579,N901DE,DTW,MIA,1205,1200.0,-5.0,18.0,1218.0,184.0,182.0,157.0,1145,1455.0,7.0,1509,1502.0,-7.0,False,False,,,,,,
2015,1,15,4,F9,1256,N214FR,ORD,MIA,600,552.0,-8.0,19.0,611.0,180.0,182.0,154.0,1197,945.0,9.0,1000,954.0,-6.0,False,False,,,,,,
2015,8,20,4,EV,6114,N14905,ORD,ICT,1550,1651.0,61.0,13.0,1704.0,116.0,111.0,89.0,588,1833.0,9.0,1746,1842.0,56.0,False,False,,0.0,0.0,0.0,56.0,0.0
2015,2,4,3,US,2181,N952UW,LGA,DCA,1300,1251.0,-9.0,15.0,1306.0,78.0,66.0,49.0,214,1355.0,2.0,1418,1357.0,-21.0,False,False,,,,,,
2015,1,1,4,WN,3660,N638SW,TUL,DAL,1200,1159.0,-1.0,9.0,1208.0,60.0,59.0,47.0,237,1255.0,3.0,1300,1258.0,-2.0,False,False,,,,,,
2015,5,15,5,UA,425,N444UA,ORD,IAH,515,509.0,-6.0,16.0,525.0,163.0,149.0,127.0,925,732.0,6.0,758,738.0,-20.0,False,False,,,,,,
2015,4,22,3,WN,1220,N373SW,SFO,LAX,2040,,,,,85.0,,,337,,,2205,,,False,True,A,,,,,
2015,3,26,4,MQ,3281,N532MQ,CMH,LGA,1330,1336.0,6.0,8.0,1344.0,98.0,87.0,74.0,479,1458.0,5.0,1508,1503.0,-5.0,False,False,,,,,,
2015,7,1,3,DL,1960,N6711M,MSP,FAI,1745,1746.0,1.0,17.0,1803.0,339.0,341.0,321.0,2466,2024.0,3.0,2024,2027.0,3.0,False,False,,,,,,
2015,6,27,6,WN,3910,N934WN,BWI,CLE,1120,1118.0,-2.0,12.0,1130.0,70.0,71.0,54.0,314,1224.0,5.0,1230,1229.0,-1.0,False,False,,,,,,
2015,1,4,7,WN,4979,N243WN,MDW,ATL,2125,2248.0,83.0,8.0,2256.0,110.0,99.0,86.0,591,122.0,5.0,15,127.0,72.0,False,False,,0.0,0.0,9.0,63.0,0.0
2015,12,18,5,OO,4653,N8923A,MSN,MSP,932,930.0,-2.0,12.0,942.0,71.0,70.0,50.0,228,1032.0,8.0,1043,1040.0,-3.0,False,False,,,,,,
2015,10,28,3,F9,1270,N207FR,12892,13930,15,24.0,9.0,20.0,44.0,235.0,250.0,220.0,1744,624.0,10.0,610,634.0,24.0,False,False,,15.0,0.0,9.0,0.0,0.0
2015,11,12,4,UA,1120,N38451,SFO,IAH,1635,1634.0,-1.0,12.0,1646.0,222.0,207.0,192.0,1635,2158.0,3.0,2217,2201.0,-16.0,False,False,,,,,,
2015,9,16,3,MQ,3230,N908MQ,DFW,MLI,1640,1636.0,-4.0,20.0,1656.0,121.0,118.0,95.0,691,1831.0,3.0,1841,1834.0,-7.0,False,False,,,,,,
2015,1,24,6,OO,7416,N442SW,RHI,MSP,1330,1321.0,-9.0,8.0,1329.0,60.0,51.0,38.0,190,1407.0,5.0,1430,1412.0,-18.0,False,False,,,,,,
2015,1,25,7,US,617,N758US,PHX,CMH,950,946.0,-4.0,23.0,1009.0,226.0,242.0,215.0,1670,1544.0,4.0,1536,1548.0,12.0,False,False,,,,,,
2015,6,30,2,OO,4564,N446SW,MOT,MSP,1105,1109.0,4.0,16.0,1125.0,85.0,86.0,64.0,449,1229.0,6.0,1230,1235.0,5.0,False,False,,,,,,
2015,3,7,6,WN,1417,N777QC,DAL,HOU,1030,1044.0,14.0,14.0,1058.0,65.0,61.0,43.0,239,1141.0,4.0,1135,1145.0,10.0,False,False,,,,,,
2015,3,30,1,EV,5505,N722EV,TVC,DTW,630,1006.0,216.0,13.0,1019.0,75.0,50.0,32.0,207,1051.0,5.0,745,1056.0,191.0,False,False,,0.0,0.0,191.0,0.0,0.0
2015,1,22,4,WN,250,N748SW,SFO,SNA,700,713.0,13.0,8.0,721.0,85.0,78.0,66.0,372,827.0,4.0,825,831.0,6.0,False,False,,,,,,
2015,5,29,5,WN,31,N7727A,HOU,SAN,1535,1541.0,6.0,7.0,1548.0,200.0,185.0,174.0,1313,1642.0,4.0,1655,1646.0,-9.0,False,False,,,,,,
2015,8,10,1,AA,743,N939UW,PHL,ORD,1625,1730.0,65.0,46.0,1816.0,144.0,165.0,109.0,678,1905.0,10.0,1749,1915.0,86.0,False,False,,86.0,0.0,0.0,0.0,0.0
2015,6,18,4,UA,1575,N64809,HNL,SFO,2136,2153.0,17.0,17.0,2210.0,319.0,298.0,275.0,2398,545.0,6.0,555,551.0,-4.0,False,False,,,,,,
2015,3,31,2,EV,4086,N17524,HRL,IAH,1635,1631.0,-4.0,9.0,1640.0,73.0,67.0,51.0,295,1731.0,7.0,1748,1738.0,-10.0,False,False,,,,,,
2015,6,29,1,UA,380,N854UA,SAT,IAH,615,612.0,-3.0,11.0,623.0,67.0,55.0,39.0,191,702.0,5.0,722,707.0,-15.0,False,False,,,,,,
2015,5,21,4,B6,1024,N929JB,LAX,JFK,2330,2330.0,0.0,15.0,2345.0,328.0,309.0,289.0,2475,734.0,5.0,758,739.0,-19.0,False,False,,,,,,
2015,8,17,1,DL,134,N378DA,PHX,DTW,955,958.0,3.0,13.0,1011.0,232.0,230.0,211.0,1671,1642.0,6.0,1647,1648.0,1.0,False,False,,,,,,
2015,9,14,1,DL,424,N195DN,JFK,LAX,720,713.0,-7.0,26.0,739.0,375.0,375.0,316.0,2475,955.0,33.0,1035,1028.0,-7.0,False,False,,,,,,
2015,2,8,7,MQ,3321,N907MQ,CWA,ORD,1520,1533.0,13.0,11.0,1544.0,68.0,76.0,50.0,212,1634.0,15.0,1628,1649.0,21.0,False,False,,8.0,0.0,5.0,8.0,0.0
2015,12,18,5,DL,1686,N911DA,TPA,LGA,720,717.0,-3.0,16.0,733.0,161.0,156.0,117.0,1010,930.0,23.0,1001,953.0,-8.0,False,False,,,,,,
2015,11,3,2,B6,512,N517JB,AUS,FLL,1125,1122.0,-3.0,21.0,1143.0,151.0,167.0,137.0,1105,1500.0,9.0,1456,1509.0,13.0,False,False,,,,,,
2015,4,2,4,OO,4838,N601XJ,MSP,DAY,1445,1445.0,0.0,13.0,1458.0,105.0,101.0,83.0,574,1721.0,5.0,1730,1726.0,-4.0,False,False,,,,,,
2015,7,6,1,AA,112,N869AA,MCO,MIA,1450,1500.0,10.0,12.0,1512.0,71.0,60.0,43.0,192,1555.0,5.0,1601,1600.0,-1.0,False,False,,,,,,
2015,12,24,4,AA,1802,N804AW,PVD,CLT,1253,1303.0,10.0,16.0,1319.0,137.0,143.0,120.0,683,1519.0,7.0,1510,1526.0,16.0,False,False,,6.0,0.0,2.0,8.0,0.0
2015,11,7,6,B6,807,N635JB,BOS,STT,850,848.0,-2.0,18.0,906.0,240.0,251.0,230.0,1693,1356.0,3.0,1350,1359.0,9.0,False,False,,,,,,
2015,11,17,2,DL,1804,N838DN,FLL,DTW,1355,1351.0,-4.0,10.0,1401.0,180.0,163.0,149.0,1127,1630.0,4.0,1655,1634.0,-21.0,False,False,,,,,,
2015,8,26,3,WN,2704,N8608N,SJC,LAS,925,923.0,-2.0,10.0,933.0,80.0,79.0,62.0,386,1035.0,7.0,1045,1042.0,-3.0,False,False,,,,,,
2015,7,29,3,EV,4948,N713EV,LGA,CLE,1559,1549.0,-10.0,50.0,1639.0,122.0,120.0,62.0,419,1741.0,8.0,1801,1749.0,-12.0,False,False,,,,,,
2015,2,27,5,EV,2547,N909EV,DFW,SHV,1705,,,,,54.0,,,190,,,1759,,,False,True,A,,,,,
2015,4,26,7,OO,4547,N912EV,DTW,OMA,837,832.0,-5.0,14.0,846.0,133.0,110.0,92.0,651,918.0,4.0,950,922.0,-28.0,False,False,,,,,,
2015,10,27,2,NK,892,N615NK,13204,11433,1420,1414.0,-6.0,13.0,1427.0,156.0,145.0,124.0,957,1631.0,8.0,1656,1639.0,-17.0,False,False,,,,,,
2015,2,18,3,DL,1763,N317NB,SLC,DFW,1345,1346.0,1.0,15.0,1401.0,147.0,134.0,112.0,989,1653.0,7.0,1712,1700.0,-12.0,False,False,,,,,,
2015,6,4,4,AA,2354,N3DAAA,ORD,LAS,703,727.0,24.0,23.0,750.0,238.0,237.0,206.0,1514,916.0,8.0,901,924.0,23.0,False,False,,0.0,0.0,11.0,12.0,0.0
2015,12,3,4,UA,397,N39463,ORD,TPA,1407,1410.0,3.0,22.0,1432.0,162.0,157.0,131.0,1012,1743.0,4.0,1749,1747.0,-2.0,False,False,,,,,,
2015,1,7,3,US,2001,N104UW,PHL,FLL,1000,953.0,-7.0,22.0,1015.0,186.0,164.0,136.0,992,1231.0,6.0,1306,1237.0,-29.0,False,False,,,,,,
2015,10,24,6,DL,1706,N805DN,11433,12892,831,830.0,-1.0,12.0,842.0,303.0,274.0,257.0,1979,959.0,5.0,1034,1004.0,-30.0,False,False,,,,,,
2015,3,25,3,DL,1486,N907DA,ATL,LGA,1245,1243.0,-2.0,16.0,1259.0,134.0,131.0,101.0,762,1440.0,14.0,1459,1454.0,-5.0,False,False,,,,,,
2015,12,6,7,UA,1280,N57857,SFO,ORD,754,750.0,-4.0,16.0,806.0,256.0,242.0,220.0,1846,1346.0,6.0,1410,1352.0,-18.0,False,False,,,,,,
2015,12,21,1,UA,600,N33209,DEN,ANC,1921,1917.0,-4.0,18.0,1935.0,353.0,339.0,317.0,2405,2252.0,4.0,2314,2256.0,-18.0,False,False,,,,,,
2015,11,16,1,WN,225,N956WN,ALB,TPA,700,658.0,-2.0,8.0,706.0,200.0,172.0,154.0,1130,940.0,10.0,1020,950.0,-30.0,False,False,,,,,,
2015,10,17,6,AA,1357,N3KRAA,13204,13303,730,724.0,-6.0,17.0,741.0,63.0,65.0,40.0,192,821.0,8.0,833,829.0,-4.0,False,False,,,,,,
2015,7,24,5,EV,2635,N673AE,SHV,DFW,632,628.0,-4.0,12.0,640.0,66.0,60.0,42.0,190,722.0,6.0,738,728.0,-10.0,False,False,,,,,,
2015,1,19,1,EV,5248,N740EV,MDW,MSP,1925,1918.0,-7.0,7.0,1925.0,95.0,77.0,68.0,349,2033.0,2.0,2100,2035.0,-25.0,False,False,,,,,,
2015,11,1,7,EV,4726,N11536,ORD,CAK,2052,2051.0,-1.0,15.0,2106.0,83.0,79.0,56.0,343,2302.0,8.0,2315,2310.0,-5.0,False,False,,,,,,
2015,2,3,2,DL,2107,N937AT,DAL,ATL,1540,1547.0,7.0,12.0,1559.0,120.0,104.0,88.0,721,1827.0,4.0,1840,1831.0,-9.0,False,False,,,,,,
2015,6,20,6,AA,1070,N3ESAA,SEA,MIA,2300,2320.0,20.0,15.0,2335.0,346.0,326.0,305.0,2724,740.0,6.0,746,746.0,0.0,False,False,,,,,,
2015,2,5,4,DL,1507,N717TW,ATL,SLC,1205,1159.0,-6.0,15.0,1214.0,257.0,251.0,231.0,1590,1405.0,5.0,1422,1410.0,-12.0,False,False,,,,,,
2015,8,21,5,DL,1599,N926DL,ATL,PIT,1056,1054.0,-2.0,21.0,1115.0,103.0,96.0,68.0,526,1223.0,7.0,1239,1230.0,-9.0,False,False,,,,,,
2015,12,13,7,AA,2225,N3LEAA,ORD,LAX,1835,1828.0,-7.0,15.0,1843.0,282.0,286.0,243.0,1744,2046.0,28.0,2117,2114.0,-3.0,False,False,,,,,,
2015,12,24,4,AA,1831,N174US,BDL,CLT,803,838.0,35.0,10.0,848.0,152.0,147.0,124.0,644,1052.0,13.0,1035,1105.0,30.0,False,False,,0.0,0.0,30.0,0.0,0.0
2015,1,4,7,DL,1134,N522US,ATL,PBI,822,824.0,2.0,20.0,844.0,108.0,108.0,84.0,545,1008.0,4.0,1010,1012.0,2.0,False,False,,,,,,
2015,10,7,3,OO,6260,N939SW,14771,14570,1207,1253.0,46.0,30.0,1323.0,64.0,71.0,35.0,192,1358.0,6.0,1311,1404.0,53.0,False,False,,7.0,0.0,0.0,46.0,0.0
2015,1,12,1,WN,4818,N525SW,ELP,DAL,1215,1212.0,-3.0,16.0,1228.0,95.0,100.0,79.0,562,1447.0,5.0,1450,1452.0,2.0,False,False,,,,,,
2015,11,4,3,EV,5166,N924EV,BTR,ATL,915,907.0,-8.0,7.0,914.0,87.0,84.0,65.0,448,1119.0,12.0,1142,1131.0,-11.0,False,False,,,,,,
2015,5,2,6,DL,1656,N919DN,PBI,ATL,1339,1330.0,-9.0,14.0,1344.0,110.0,98.0,79.0,545,1503.0,5.0,1529,1508.0,-21.0,False,False,,,,,,
2015,3,24,2,DL,2365,N928AT,EWR,DTW,1100,1056.0,-4.0,11.0,1107.0,116.0,103.0,86.0,488,1233.0,6.0,1256,1239.0,-17.0,False,False,,,,,,
2015,2,6,5,DL,2531,N3742C,BOS,LAX,903,859.0,-4.0,26.0,925.0,397.0,388.0,351.0,2611,1216.0,11.0,1240,1227.0,-13.0,False,False,,,,,,
2015,2,2,1,AA,2234,N3EWAA,TPA,MIA,1440,1449.0,9.0,12.0,1501.0,65.0,57.0,41.0,204,1542.0,4.0,1545,1546.0,1.0,False,False,,,,,,
2015,6,20,6,DL,1339,N926AT,ATL,CHA,2105,2112.0,7.0,10.0,2122.0,52.0,38.0,24.0,106,2146.0,4.0,2157,2150.0,-7.0,False,False,,,,,,
2015,2,1,7,WN,693,N225WN,PWM,BWI,845,841.0,-4.0,21.0,902.0,125.0,100.0,76.0,452,1018.0,3.0,1050,1021.0,-29.0,False,False,,,,,,
2015,10,15,4,OO,7405,N915EV,10141,13487,1254,1254.0,0.0,24.0,1318.0,69.0,83.0,48.0,257,1406.0,11.0,1403,1417.0,14.0,False,False,,,,,,
2015,1,21,3,DL,1142,N998AT,HOU,ATL,1657,1657.0,0.0,9.0,1706.0,118.0,116.0,89.0,696,1935.0,18.0,1955,1953.0,-2.0,False,False,,,,,,
2015,8,17,1,WN,2170,N607SW,ATL,MCO,1415,1409.0,-6.0,16.0,1425.0,90.0,112.0,65.0,404,1530.0,31.0,1545,1601.0,16.0,False,False,,16.0,0.0,0.0,0.0,0.0
2015,9,22,2,DL,1181,N313US,EWR,SLC,1730,1727.0,-3.0,14.0,1741.0,306.0,281.0,260.0,1969,2001.0,7.0,2036,2008.0,-28.0,False,False,,,,,,
2015,8,23,7,UA,983,N526UA,JAC,ORD,733,731.0,-2.0,13.0,744.0,175.0,162.0,141.0,1162,1105.0,8.0,1128,1113.0,-15.0,False,False,,,,,,
2015,9,23,3,AA,683,N601AW,PHX,EWR,1520,1520.0,0.0,14.0,1534.0,282.0,278.0,257.0,2133,2251.0,7.0,2302,2258.0,-4.0,False,False,,,,,,
2015,12,11,5,DL,847,N959DN,LGA,ATL,1800,1759.0,-1.0,14.0,1813.0,173.0,134.0,111.0,762,2004.0,9.0,2053,2013.0,-40.0,False,False,,,,,,
2015,3,15,7,WN,4288,N456WN,BWI,IND,1510,1505.0,-5.0,13.0,1518.0,105.0,100.0,81.0,516,1639.0,6.0,1655,1645.0,-10.0,False,False,,,,,,
2015,3,24,2,WN,946,N7738A,SAN,DEN,1405,1415.0,10.0,9.0,1424.0,135.0,125.0,111.0,853,1715.0,5.0,1720,1720.0,0.0,False,False,,,,,,
2015,7,21,2,WN,665,N778SW,OAK,PDX,1930,1936.0,6.0,19.0,1955.0,90.0,94.0,72.0,543,2107.0,3.0,2100,2110.0,10.0,False,False,,,,,,
2015,2,13,5,HA,338,N493HA,HNL,KOA,647,642.0,-5.0,10.0,652.0,42.0,45.0,28.0,163,720.0,7.0,729,727.0,-2.0,False,False,,,,,,
2015,8,23,7,DL,2840,N910AT,BUF,JFK,555,556.0,1.0,19.0,615.0,85.0,104.0,70.0,301,725.0,15.0,720,740.0,20.0,False,False,,20.0,0.0,0.0,0.0,0.0
2015,9,25,5,EV,5597,N873AS,LFT,ATL,1115,1113.0,-2.0,15.0,1128.0,100.0,105.0,77.0,503,1345.0,13.0,1355,1358.0,3.0,False,False,,,,,,
2015,10,13,2,UA,269,N835UA,13244,13930,1431,1422.0,-9.0,12.0,1434.0,118.0,109.0,81.0,491,1555.0,16.0,1629,1611.0,-18.0,False,False,,,,,,
2015,3,29,7,UA,543,N421UA,LAX,ORD,1338,1335.0,-3.0,16.0,1351.0,245.0,248.0,218.0,1744,1929.0,14.0,1943,1943.0,0.0,False,False,,,,,,
2015,9,4,5,HA,229,N486HA,KOA,OGG,1116,1108.0,-8.0,10.0,1118.0,33.0,38.0,22.0,84,1140.0,6.0,1149,1146.0,-3.0,False,False,,,,,,
2015,2,27,5,MQ,3621,N601MQ,DFW,MAF,1820,,,,,71.0,,,309,,,1931,,,False,True,B,,,,,
2015,9,4,5,UA,215,N464UA,MSP,ORD,1350,1352.0,2.0,14.0,1406.0,92.0,75.0,54.0,334,1500.0,7.0,1522,1507.0,-15.0,False,False,,,,,,
